Applicant_ID,Annual_Income,Applicant_Age,Work_Experience,Marital_Status,House_Ownership,Vehicle_Ownership(car),Occupation,Residence_City,Residence_State,Years_in_Current_Employment,Years_in_Current_Residence,Loan_Default_Risk
23315,4621760,35,4,single,rented,no,Technical_writer,Kolkata,West_Bengal,4,13,0
35621,4631758,63,1,single,owned,no,Surveyor,Giridih,Jharkhand,1,11,0
54923,4961796,42,11,single,rented,no,Surgeon,Alappuzha,Kerala,11,14,0
17237,5787761,76,1,single,rented,no,Chartered_Accountant,Darbhanga,Bihar,1,13,0
59393,3634814,74,4,single,rented,no,Fashion_Designer,Durgapur,West_Bengal,4,11,0
58933,5540740,76,19,single,norent_noown,no,Petroleum_Engineer,Bhatpara,West_Bengal,7,12,0
51640,8953899,75,17,single,rented,no,Computer_hardware_engineer,Jorhat,Assam,7,11,0
46240,9610065,23,17,single,rented,yes,Geologist,Maheshtala,West_Bengal,6,11,0
94098,9013930,25,5,single,rented,no,Air_traffic_controller,Ajmer,Rajasthan,5,10,0
73124,9243461,47,10,single,rented,no,Industrial_Engineer,Kolhapur,Maharashtra,10,12,0
6557,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0
85497,7691997,48,18,single,rented,yes,Scientist,Alappuzha,Kerala,8,12,1
62308,5923212,57,2,single,rented,yes,Chemical_engineer,Sikar,Rajasthan,2,11,0
22221,165198,77,8,single,rented,yes,Technical_writer,Nagaon,Assam,6,11,0
90847,7638090,54,6,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,6,11,0
85028,6805823,48,2,married,rented,yes,Industrial_Engineer,Fatehpur,Uttar_Pradesh,2,12,0
34917,4222240,56,13,single,rented,no,Surveyor,Tiruchirappalli[10],Tamil_Nadu,13,12,0
52874,1669231,41,6,single,rented,no,Surveyor,Mau,Uttar_Pradesh,6,11,0
59149,8817640,34,5,single,rented,no,Petroleum_Engineer,Ongole,Andhra_Pradesh,5,13,0
88065,9148752,56,11,single,rented,yes,Statistician,Udaipur,Rajasthan,6,10,0
75892,908803,22,18,single,rented,no,Librarian,Morena,Madhya_Pradesh,3,14,0
14162,5795557,52,13,single,rented,no,Physician,Bardhaman,West_Bengal,5,13,0
5548,9226716,55,3,single,rented,no,Graphic_Designer,Aurangabad,Maharashtra,3,11,0
53006,3013661,71,3,single,owned,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,3,14,0
99697,9476109,69,8,single,rented,no,Petroleum_Engineer,Loni,Uttar_Pradesh,8,13,0
36128,4910728,44,3,married,rented,no,Scientist,Medininagar,Jharkhand,3,12,0
65393,8669868,63,10,single,rented,no,Surgeon,Kozhikode,Kerala,6,11,0
41297,2162888,22,2,single,rented,no,Industrial_Engineer,Naihati,West_Bengal,2,10,0
16253,5898669,32,9,married,rented,no,Firefighter,Aligarh,Uttar_Pradesh,6,13,1
79609,4006666,24,11,single,rented,no,Lawyer,Panihati,West_Bengal,9,12,0
1021,3443292,68,15,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,5,12,0
84029,531824,33,1,single,rented,yes,Design_Engineer,Gangtok,Sikkim,1,14,0
34948,5199470,28,16,single,rented,no,Politician,Kakinada,Andhra_Pradesh,4,14,0
27102,4736350,38,13,single,rented,no,Microbiologist,Ambala,Haryana,6,13,0
44980,5075609,73,9,single,rented,no,Consultant,Siwan[32],Bihar,4,14,0
47547,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,0
21517,2997990,43,7,single,rented,yes,Psychologist,Raiganj,West_Bengal,3,11,0
25970,3430690,60,12,single,rented,yes,Petroleum_Engineer,Patna,Bihar,12,12,0
37566,4226060,49,2,single,rented,no,Hotel_Manager,Sikar,Rajasthan,2,11,1
15215,4771390,35,17,single,rented,no,Chemical_engineer,Gandhidham,Gujarat,9,14,0
99434,3711225,56,17,single,rented,no,Computer_operator,Raichur,Karnataka,12,11,0
8979,5572364,63,17,single,rented,no,Microbiologist,Muzaffarpur,Bihar,8,14,0
24365,207067,61,18,single,rented,no,Aviator,Ranchi,Jharkhand,12,10,0
87121,4593497,33,15,married,rented,no,Biomedical_Engineer,Begusarai,Bihar,8,14,0
14268,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11,0
73561,3518281,66,11,single,rented,no,Librarian,Ahmednagar,Maharashtra,7,12,0
39930,5765117,43,7,single,rented,no,Police_officer,Jamalpur[36],Bihar,7,11,0
26551,5164517,33,17,married,rented,no,Secretary,Gwalior,Madhya_Pradesh,6,11,1
80878,7716359,70,0,single,rented,no,Statistician,Udaipur,Rajasthan,0,12,1
39723,2300039,36,4,single,rented,no,Civil_servant,New_Delhi,Delhi,3,13,0
40118,1085302,69,4,single,rented,no,Flight_attendant,Panihati,West_Bengal,4,10,1
67169,8236972,21,7,single,rented,no,Designer,Munger,Bihar,4,13,1
10320,5088858,51,5,single,norent_noown,no,Flight_attendant,Bharatpur,Rajasthan,5,12,0
61144,77279,69,17,single,rented,no,Civil_servant,Gaya,Bihar,10,14,0
58565,8755375,55,8,single,rented,no,Microbiologist,Karawal_Nagar,Delhi,5,14,0
49042,8370021,40,5,single,rented,no,Technical_writer,Gulbarga,Karnataka,5,14,0
34306,518532,61,1,married,rented,yes,Hotel_Manager,Arrah,Bihar,1,13,0
48005,1920103,31,6,single,rented,no,Analyst,Jaipur,Rajasthan,6,12,0
16270,4417164,42,12,single,rented,no,Web_designer,Vellore,Tamil_Nadu,8,14,0
19633,9145505,43,2,single,rented,no,Scientist,Howrah,West_Bengal,2,12,0
24618,1999332,56,1,single,rented,no,Graphic_Designer,Bulandshahr,Uttar_Pradesh,1,10,0
98693,44231,54,13,married,rented,no,Chemical_engineer,Tirupati[21][22],Andhra_Pradesh,4,12,0
27301,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,1
97785,333430,34,6,single,rented,yes,Army_officer,Kalyan-Dombivli,Maharashtra,6,11,0
27986,2215191,76,10,single,rented,no,Physician,Vijayawada,Andhra_Pradesh,10,11,0
65191,2259654,42,2,single,rented,no,Mechanical_engineer,Davanagere,Karnataka,2,10,0
57146,5891297,51,9,single,rented,no,Economist,Vasai-Virar,Maharashtra,9,10,0
83865,2813026,68,17,single,rented,yes,Analyst,Guntakal,Andhra_Pradesh,5,14,0
98293,7489827,77,13,single,rented,no,Software_Developer,Hubliâ€“Dharwad,Karnataka,11,10,0
93168,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,1
78360,3019045,76,12,single,rented,no,Design_Engineer,Jammu[16],Jammu_and_Kashmir,11,12,1
34500,9243110,47,3,married,rented,no,Designer,Tumkur,Karnataka,3,11,0
35409,9789090,42,14,single,owned,no,Financial_Analyst,Pudukkottai,Tamil_Nadu,6,14,0
61629,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
48220,1579873,35,17,single,rented,no,Technician,Buxar[37],Bihar,12,11,0
82402,1199926,43,11,single,rented,no,Scientist,Ludhiana,Punjab,9,14,0
92900,1659351,37,12,married,rented,yes,Industrial_Engineer,Agra,Uttar_Pradesh,12,11,0
48980,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
4340,5647261,64,10,single,rented,no,Psychologist,Bhusawal,Maharashtra,10,10,1
68472,96682,52,16,married,rented,no,Petroleum_Engineer,Mehsana,Gujarat,11,12,0
86557,2570688,46,9,single,rented,no,Firefighter,Motihari[34],Bihar,9,11,0
91072,9385403,56,18,single,rented,no,Computer_operator,Berhampur,Odisha,3,11,0
2256,9846056,28,12,single,rented,no,Analyst,Noida,Uttar_Pradesh,12,13,0
24377,5533812,61,13,single,owned,yes,Chartered_Accountant,Raebareli,Uttar_Pradesh,10,11,0
70188,9236505,35,19,single,rented,no,Chemical_engineer,Ongole,Andhra_Pradesh,6,14,0
64885,3159260,62,4,single,rented,no,Petroleum_Engineer,Panihati,West_Bengal,4,10,0
59753,2530244,47,1,single,rented,no,Designer,Ambarnath,Maharashtra,1,13,0
79886,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0
96945,2185636,56,17,single,rented,yes,Comedian,Jaipur,Rajasthan,6,14,0
44352,9047999,50,1,single,norent_noown,no,Surveyor,Satara,Maharashtra,1,14,0
29711,601404,47,20,single,rented,no,Petroleum_Engineer,Navi_Mumbai,Maharashtra,8,10,0
86970,7932482,34,11,single,rented,no,Air_traffic_controller,Thrissur,Kerala,11,14,0
56761,3098010,77,15,single,rented,yes,Physician,Mahbubnagar,Telangana,14,10,0
29733,8331889,63,0,single,rented,no,Industrial_Engineer,Noida,Uttar_Pradesh,0,11,0
9190,8201240,37,1,single,rented,no,Librarian,Guntur[13],Andhra_Pradesh,1,13,0
48857,1576088,37,13,single,rented,yes,Chef,Tiruppur,Tamil_Nadu,7,12,1
74300,7759112,46,16,single,rented,no,Comedian,Imphal,Manipur,3,13,0
65043,2451457,31,9,married,rented,no,Politician,Bulandshahr,Uttar_Pradesh,9,12,0
2770,7779778,27,11,single,rented,no,Engineer,Rohtak,Haryana,8,12,0
37635,555485,31,15,single,rented,yes,Magistrate,Sikar,Rajasthan,12,11,1
93686,2303998,44,20,single,rented,no,Civil_servant,Surat,Gujarat,4,11,0
64392,5733421,22,1,single,rented,no,Software_Developer,Bareilly,Uttar_Pradesh,1,14,0
6657,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,0
18458,6570794,55,4,single,rented,no,Engineer,Madurai,Tamil_Nadu,4,13,0
69205,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
50865,9961539,41,8,single,owned,yes,Geologist,Sambhal,Uttar_Pradesh,8,10,0
71263,5187612,39,6,single,rented,no,Software_Developer,Ongole,Andhra_Pradesh,6,12,0
50032,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1
80113,1619598,58,18,single,rented,no,Design_Engineer,Dharmavaram,Andhra_Pradesh,8,10,1
31521,1549623,53,16,single,rented,no,Technician,Bhimavaram,Andhra_Pradesh,14,14,0
97346,9899664,45,5,single,rented,no,Software_Developer,Bidhannagar,West_Bengal,5,10,0
21248,5031104,67,1,single,rented,no,Air_traffic_controller,Hosur,Tamil_Nadu,1,10,0
52333,2518343,53,19,married,rented,yes,Designer,Thoothukudi,Tamil_Nadu,13,12,1
55738,3577693,46,4,married,rented,no,Technical_writer,Sonipat,Haryana,4,14,0
91378,7273528,41,10,single,rented,no,Technical_writer,Sagar,Madhya_Pradesh,3,11,0
89585,5963291,41,13,single,rented,no,Aviator,Adoni,Andhra_Pradesh,5,10,0
9892,5722719,71,1,single,rented,no,Technology_specialist,Kumbakonam,Tamil_Nadu,1,14,0
60699,5570090,74,1,single,rented,no,Politician,Bardhaman,West_Bengal,1,11,0
31216,4621722,44,11,single,rented,no,Physician,Bardhaman,West_Bengal,6,14,0
11402,4360408,47,19,single,rented,no,Industrial_Engineer,Ratlam,Madhya_Pradesh,6,13,0
97286,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
83682,7058393,68,11,single,rented,no,Industrial_Engineer,Panipat,Haryana,11,11,0
6995,140516,29,19,single,rented,no,Politician,Vellore,Tamil_Nadu,14,10,0
78526,5971936,24,1,single,rented,no,Analyst,Dehri[30],Bihar,1,10,1
45830,2628971,30,19,single,rented,no,Consultant,Guntur[13],Andhra_Pradesh,7,14,1
91078,6011563,57,1,single,rented,yes,Librarian,Gandhinagar,Gujarat,1,13,0
87872,2803101,25,10,single,rented,no,Physician,Sikar,Rajasthan,10,14,1
9653,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0
28978,605878,51,5,single,rented,no,Technical_writer,Ranchi,Jharkhand,4,11,0
44321,5294978,42,17,single,rented,no,Financial_Analyst,Srinagar,Jammu_and_Kashmir,8,11,0
13059,9523265,60,18,single,rented,no,Librarian,Bijapur,Karnataka,7,11,0
94116,689443,40,11,single,rented,yes,Technician,Korba,Chhattisgarh,4,11,0
52759,2385302,69,10,single,rented,yes,Secretary,Panipat,Haryana,8,13,1
34818,6329731,45,9,single,norent_noown,no,Designer,Bhilwara,Rajasthan,9,13,0
25953,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
74114,6982803,38,17,single,rented,no,Consultant,Bathinda,Punjab,5,11,0
83923,6889141,62,13,single,rented,yes,Secretary,Phusro,Jharkhand,10,13,0
43642,1598789,60,14,single,rented,no,Chartered_Accountant,Ujjain,Madhya_Pradesh,5,13,0
6467,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
52226,96682,52,16,married,rented,no,Petroleum_Engineer,Mehsana,Gujarat,11,12,0
54814,6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
69723,6249961,71,16,single,rented,yes,Statistician,Tezpur,Assam,10,11,0
13389,5323346,29,12,single,rented,no,Computer_hardware_engineer,Kolkata,West_Bengal,4,14,0
22713,3598484,76,4,single,rented,no,Technology_specialist,Alwar,Rajasthan,4,11,0
3151,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
27840,5128999,53,12,single,rented,no,Designer,Tezpur,Assam,12,10,0
84799,1199413,63,0,single,owned,no,Software_Developer,Hospet,Karnataka,0,14,0
3130,9804227,60,11,single,rented,no,Geologist,Ratlam,Madhya_Pradesh,8,11,0
14311,132850,72,0,single,norent_noown,no,Chef,Kadapa[23],Andhra_Pradesh,0,11,0
34939,7466449,64,11,single,rented,yes,Comedian,Kota[6],Rajasthan,10,13,0
41565,2585890,58,2,single,rented,no,Civil_engineer,Jodhpur,Rajasthan,2,14,0
68823,9985581,42,16,single,rented,yes,Drafter,Berhampur,Odisha,11,12,0
523,8079960,53,2,single,rented,no,Army_officer,Purnia[26],Bihar,2,10,1
74213,9131115,23,4,single,rented,no,Biomedical_Engineer,Panvel,Maharashtra,4,10,0
73796,5505572,45,1,married,rented,yes,Flight_attendant,Aligarh,Uttar_Pradesh,1,12,0
38529,1288371,51,2,single,rented,no,Air_traffic_controller,Guwahati,Assam,2,10,0
32463,4392149,59,11,single,rented,no,Secretary,Warangal[11][12],Telangana,10,13,0
71715,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0
52615,6300731,30,4,single,rented,no,Secretary,Vasai-Virar,Maharashtra,4,13,0
64756,4727841,52,8,single,rented,no,Technology_specialist,Tenali,Andhra_Pradesh,8,12,0
23128,2421681,33,8,single,rented,yes,Technology_specialist,Kurnool[18],Andhra_Pradesh,4,13,0
41860,912811,32,13,single,rented,no,Comedian,Tenali,Andhra_Pradesh,4,10,0
48923,1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0
24613,8953899,75,17,single,rented,no,Computer_hardware_engineer,Jorhat,Assam,7,11,0
27851,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
52028,3317412,55,13,single,rented,yes,Hotel_Manager,Kochi,Kerala,13,14,0
95658,1138928,46,0,single,rented,no,Scientist,Dharmavaram,Andhra_Pradesh,0,13,0
32634,5620082,58,14,single,rented,no,Politician,Akola,Maharashtra,9,11,0
48058,1967586,56,19,single,rented,no,Drafter,Bongaigaon,Assam,10,12,0
72534,8199311,66,3,married,rented,yes,Financial_Analyst,Aligarh,Uttar_Pradesh,3,13,0
78212,5028892,33,4,single,rented,no,Scientist,Munger,Bihar,3,10,0
99456,4060312,53,9,single,rented,no,Drafter,Kolhapur,Maharashtra,8,12,0
97741,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
2409,1165856,47,19,married,rented,yes,Statistician,Kulti,West_Bengal,7,10,0
67366,4380624,48,12,single,owned,no,Hotel_Manager,Bally,West_Bengal,12,12,0
71970,3773977,69,13,single,rented,no,Analyst,Davanagere,Karnataka,7,13,0
54365,7779633,57,10,single,rented,no,Analyst,Tirunelveli,Tamil_Nadu,10,13,0
78893,347356,76,7,single,rented,no,Surveyor,Kolkata,West_Bengal,6,11,0
63427,2607714,72,11,single,rented,no,Dentist,Ahmednagar,Maharashtra,11,14,0
35617,6269156,66,6,single,rented,no,Hotel_Manager,Chandrapur,Maharashtra,6,12,0
72570,3474234,21,18,single,rented,no,Financial_Analyst,Jaunpur,Uttar_Pradesh,11,14,0
58108,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11,0
87670,1803983,31,7,single,rented,no,Technical_writer,Bardhaman,West_Bengal,7,14,0
59973,222070,21,19,single,rented,no,Biomedical_Engineer,Munger,Bihar,14,13,0
77267,7859790,53,10,single,rented,yes,Hotel_Manager,Alappuzha,Kerala,9,10,0
61557,8549004,40,17,single,rented,yes,Lawyer,Berhampore,West_Bengal,14,12,0
28323,6650713,72,8,single,rented,no,Librarian,Bulandshahr,Uttar_Pradesh,8,11,0
19926,8652626,64,4,single,rented,yes,Petroleum_Engineer,Thrissur,Kerala,4,14,0
24333,9297948,33,11,single,rented,yes,Technician,Aurangabad[39],Bihar,8,11,0
32148,2158013,21,6,single,owned,yes,Firefighter,Thanjavur,Tamil_Nadu,6,10,1
56505,2685947,52,3,single,rented,yes,Geologist,Gopalpur,West_Bengal,3,14,0
80491,4268171,60,1,single,rented,yes,Flight_attendant,Orai,Uttar_Pradesh,1,10,0
70069,11114,73,19,single,rented,no,Surveyor,Nellore[14][15],Andhra_Pradesh,4,14,0
65530,5643939,76,11,single,rented,yes,Secretary,Nellore[14][15],Andhra_Pradesh,3,11,0
92864,8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
2708,2556533,47,14,single,rented,yes,Drafter,Alappuzha,Kerala,3,11,0
27304,4273001,62,14,single,norent_noown,yes,Politician,Darbhanga,Bihar,14,14,0
49312,2716709,36,9,single,rented,no,Aviator,Vadodara,Gujarat,9,14,0
25960,3450686,25,10,single,rented,no,Official,Jalgaon,Maharashtra,5,12,0
86644,8774556,63,2,single,rented,no,Flight_attendant,Howrah,West_Bengal,2,12,0
66655,5798034,28,19,single,norent_noown,no,Software_Developer,Motihari[34],Bihar,3,12,0
21350,2909877,50,5,single,rented,yes,Secretary,Muzaffarnagar,Uttar_Pradesh,5,14,0
72611,919916,66,3,single,rented,no,Army_officer,Ratlam,Madhya_Pradesh,3,13,0
78431,6272029,49,12,single,rented,no,Drafter,Sagar,Madhya_Pradesh,7,10,0
17484,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
78266,5743908,29,19,single,rented,yes,Civil_engineer,Anand,Gujarat,7,14,0
22453,9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,1
79594,5353470,75,13,single,rented,yes,Surveyor,Mumbai,Maharashtra,5,12,0
14799,7334328,60,12,single,rented,no,Economist,Erode[17],Tamil_Nadu,9,11,1
85565,2807047,39,12,single,rented,yes,Technician,Orai,Uttar_Pradesh,5,11,0
13448,7566971,59,10,single,rented,no,Dentist,Mehsana,Gujarat,7,12,0
30314,5795557,52,13,single,rented,no,Physician,Bardhaman,West_Bengal,5,13,0
81864,2579337,41,6,married,rented,no,Chef,Saharsa[29],Bihar,6,12,0
17210,7843174,64,19,single,rented,no,Politician,Khandwa,Madhya_Pradesh,14,14,0
38572,1164616,47,11,single,rented,yes,Technical_writer,Jamshedpur,Jharkhand,4,10,0
39474,36391,34,7,single,rented,no,Engineer,Delhi_city,Delhi,6,12,0
30475,2715204,62,18,single,rented,yes,Consultant,Nagpur,Maharashtra,9,12,0
13837,7571507,74,17,single,rented,no,Official,Sambalpur,Odisha,3,12,0
22270,7910818,25,14,single,owned,no,Graphic_Designer,Medininagar,Jharkhand,10,10,0
75836,1923950,50,12,single,rented,no,Geologist,Chandigarh_city,Chandigarh,3,14,0
53642,5426858,49,7,single,rented,no,Fashion_Designer,Shivpuri,Madhya_Pradesh,7,13,0
47611,3952093,57,7,single,rented,no,Police_officer,Muzaffarnagar,Uttar_Pradesh,7,10,1
58369,4937591,60,2,single,rented,no,Biomedical_Engineer,Buxar[37],Bihar,2,13,0
29842,2093984,77,9,single,rented,no,Hotel_Manager,Dehri[30],Bihar,3,14,0
3382,4558531,41,18,single,rented,yes,Consultant,Kollam,Kerala,6,14,0
3968,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
27987,7101109,34,0,single,rented,no,Dentist,South_Dumdum,West_Bengal,0,10,0
56192,8799564,36,19,single,rented,no,Statistician,Mangalore,Karnataka,7,13,0
29490,9389020,61,2,single,rented,yes,Firefighter,Saharsa[29],Bihar,2,12,0
92795,938587,44,7,single,rented,no,Economist,Jamshedpur,Jharkhand,7,10,0
99514,4995311,67,9,single,rented,no,Geologist,Danapur,Bihar,9,13,0
85597,5281427,29,7,single,rented,yes,Analyst,Gandhidham,Gujarat,3,13,0
26659,9768584,52,14,married,rented,yes,Magistrate,Barasat,West_Bengal,11,10,0
82803,7379284,24,12,single,rented,yes,Scientist,Gurgaon,Haryana,9,11,0
86361,355672,47,11,single,rented,no,Psychologist,Satna,Madhya_Pradesh,11,14,1
84031,2704971,62,15,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,12,0
27688,2018913,68,7,single,rented,yes,Web_designer,Dewas,Madhya_Pradesh,7,13,0
74399,8541790,59,17,single,rented,no,Dentist,Hajipur[31],Bihar,3,14,0
38210,3516704,54,17,single,rented,no,Air_traffic_controller,Vellore,Tamil_Nadu,13,10,0
36931,5723028,56,4,married,rented,no,Surgeon,Bettiah[33],Bihar,4,14,0
30414,6755991,65,0,single,rented,no,Librarian,Anantapuram[24],Andhra_Pradesh,0,12,0
54510,9222108,78,9,single,rented,no,Biomedical_Engineer,Singrauli,Madhya_Pradesh,9,12,0
68229,7695399,49,6,single,rented,yes,Computer_hardware_engineer,Deoghar,Jharkhand,6,11,1
73436,5822214,26,12,single,rented,no,Technical_writer,Sambhal,Uttar_Pradesh,4,13,1
20302,8752516,33,2,married,owned,no,Architect,Thanjavur,Tamil_Nadu,2,10,0
70870,7536082,29,1,single,rented,yes,Fashion_Designer,Bhiwandi,Maharashtra,1,11,0
69556,7600658,49,3,single,rented,yes,Statistician,Bhatpara,West_Bengal,3,13,0
18220,6332286,56,19,single,rented,yes,Graphic_Designer,Pallavaram,Tamil_Nadu,10,14,0
16347,9603186,43,5,single,rented,no,Microbiologist,Munger,Bihar,5,13,1
12286,7600998,66,8,single,rented,yes,Chemical_engineer,Tinsukia,Assam,8,13,0
19026,3632441,66,2,single,rented,yes,Statistician,Jabalpur,Madhya_Pradesh,2,13,0
96749,8368330,21,20,single,rented,yes,Surveyor,Durg,Chhattisgarh,5,14,0
21669,4269729,70,8,single,rented,yes,Fashion_Designer,Unnao,Uttar_Pradesh,8,13,0
28264,3483756,62,8,single,rented,yes,Dentist,Satna,Madhya_Pradesh,8,14,0
60188,1207390,43,4,single,rented,no,Computer_operator,Coimbatore,Tamil_Nadu,3,14,0
56143,9623591,49,8,single,owned,no,Artist,Singrauli,Madhya_Pradesh,8,14,0
88112,112513,77,2,single,rented,yes,Flight_attendant,Bhilai,Chhattisgarh,2,10,0
24707,9260693,56,8,married,rented,yes,Technician,Gaya,Bihar,7,10,0
71455,6894008,66,3,married,rented,no,Civil_engineer,Aizawl,Mizoram,3,12,1
31979,8897752,24,3,single,rented,no,Army_officer,Purnia[26],Bihar,3,10,0
80598,64404,45,18,married,rented,no,Civil_engineer,Machilipatnam,Andhra_Pradesh,3,14,0
5245,8915716,46,3,single,rented,no,Software_Developer,Aizawl,Mizoram,3,11,0
6872,4539410,35,5,single,owned,no,Software_Developer,Parbhani,Maharashtra,5,12,0
50196,3534563,38,0,single,rented,no,Economist,Tirupati[21][22],Andhra_Pradesh,0,14,0
99460,8141088,22,1,single,rented,no,Flight_attendant,Avadi,Tamil_Nadu,1,12,0
